entity_id,state,last_changed
sensor.xiaomi_va3_a62c_hcho_density,0.068,2024-08-11T05:17:18.165Z
sensor.xiaomi_va3_a62c_hcho_density,0.041,2024-08-11T05:22:17.946Z
sensor.xiaomi_va3_a62c_hcho_density,0.067,2024-08-11T05:26:47.987Z
sensor.xiaomi_va3_a62c_hcho_density,0.072,2024-08-11T05:35:18.155Z
sensor.xiaomi_va3_a62c_hcho_density,0.077,2024-08-11T05:35:48.006Z
sensor.xiaomi_va3_a62c_hcho_density,0.072,2024-08-11T05:40:48.155Z
sensor.xiaomi_va3_a62c_hcho_density,0.067,2024-08-11T05:42:18.094Z
sensor.xiaomi_va3_a62c_hcho_density,0.042,2024-08-11T05:42:48.143Z
sensor.xiaomi_va3_a62c_hcho_density,0.04,2024-08-11T05:47:48.003Z
sensor.xiaomi_va3_a62c_hcho_density,0.062,2024-08-11T05:49:18.414Z
sensor.xiaomi_va3_a62c_hcho_density,0.067,2024-08-11T05:49:48.094Z
sensor.xiaomi_va3_a62c_hcho_density,0.072,2024-08-11T05:50:18.154Z
sensor.xiaomi_va3_a62c_hcho_density,0.067,2024-08-11T05:52:18.005Z
sensor.xiaomi_va3_a62c_hcho_density,0.042,2024-08-11T05:52:48.184Z
sensor.xiaomi_va3_a62c_hcho_density,0.067,2024-08-11T05:53:48.016Z
sensor.xiaomi_va3_a62c_hcho_density,0.042,2024-08-11T05:55:18.414Z
sensor.xiaomi_va3_a62c_hcho_density,0.04,2024-08-11T05:55:48.074Z
sensor.xiaomi_va3_a62c_hcho_density,0.042,2024-08-11T05:56:18.213Z
sensor.xiaomi_va3_a62c_hcho_density,0.041,2024-08-11T05:56:48.394Z
sensor.xiaomi_va3_a62c_hcho_density,0.039,2024-08-11T05:57:18.104Z
sensor.xiaomi_va3_a62c_hcho_density,0.042,2024-08-11T05:59:18.192Z
sensor.xiaomi_va3_a62c_hcho_density,0.041,2024-08-11T05:59:48.184Z
sensor.xiaomi_va3_a62c_hcho_density,0.042,2024-08-11T06:01:18.302Z
sensor.xiaomi_va3_a62c_hcho_density,0.04,2024-08-11T06:01:48.194Z
sensor.xiaomi_va3_a62c_hcho_density,0.041,2024-08-11T06:02:18.063Z
sensor.xiaomi_va3_a62c_hcho_density,0.042,2024-08-11T06:03:18.272Z
sensor.xiaomi_va3_a62c_hcho_density,0.043,2024-08-11T06:03:48.404Z
sensor.xiaomi_va3_a62c_hcho_density,0.042,2024-08-11T06:04:18.153Z
sensor.xiaomi_va3_a62c_hcho_density,0.04,2024-08-11T06:07:48.128Z
sensor.xiaomi_va3_a62c_hcho_density,0.042,2024-08-11T06:08:18.372Z
sensor.xiaomi_va3_a62c_hcho_density,0.041,2024-08-11T06:08:48.302Z
sensor.xiaomi_va3_a62c_hcho_density,0.04,2024-08-11T06:10:18.204Z
sensor.xiaomi_va3_a62c_hcho_density,0.041,2024-08-11T06:10:48.312Z
sensor.xiaomi_va3_a62c_hcho_density,0.04,2024-08-11T06:11:18.224Z
sensor.xiaomi_va3_a62c_hcho_density,0.043,2024-08-11T06:11:48.333Z
sensor.xiaomi_va3_a62c_hcho_density,0.042,2024-08-11T06:12:18.222Z
sensor.xiaomi_va3_a62c_hcho_density,0.067,2024-08-11T06:13:18.203Z
sensor.xiaomi_va3_a62c_hcho_density,0.041,2024-08-11T06:13:48.224Z
sensor.xiaomi_va3_a62c_hcho_density,0.042,2024-08-11T06:18:48.104Z
sensor.xiaomi_va3_a62c_hcho_density,0.058,2024-08-11T06:19:48.104Z
sensor.xiaomi_va3_a62c_hcho_density,0.065,2024-08-11T06:20:18.173Z
sensor.xiaomi_va3_a62c_hcho_density,0.07,2024-08-11T06:21:48.331Z
sensor.xiaomi_va3_a62c_hcho_density,0.075,2024-08-11T06:23:18.183Z
sensor.xiaomi_va3_a62c_hcho_density,0.07,2024-08-11T06:25:18.202Z
sensor.xiaomi_va3_a62c_hcho_density,0.043,2024-08-11T06:26:18.261Z
sensor.xiaomi_va3_a62c_hcho_density,0.038,2024-08-11T06:28:48.161Z
sensor.xiaomi_va3_a62c_hcho_density,0.039,2024-08-11T06:33:48.304Z
sensor.xiaomi_va3_a62c_hcho_density,0.037,2024-08-11T06:48:48.224Z
sensor.xiaomi_va3_a62c_hcho_density,0.04,2024-08-11T06:50:48.364Z
sensor.xiaomi_va3_a62c_hcho_density,0.041,2024-08-11T06:51:18.405Z
sensor.xiaomi_va3_a62c_hcho_density,0.04,2024-08-11T06:52:18.234Z
sensor.xiaomi_va3_a62c_hcho_density,0.038,2024-08-11T06:52:48.364Z
sensor.xiaomi_va3_a62c_hcho_density,0.037,2024-08-11T06:54:18.224Z
sensor.xiaomi_va3_a62c_hcho_density,0.038,2024-08-11T06:54:48.324Z
sensor.xiaomi_va3_a62c_hcho_density,0.037,2024-08-11T06:55:48.343Z
sensor.xiaomi_va3_a62c_hcho_density,0.038,2024-08-11T07:05:48.246Z
sensor.xiaomi_va3_a62c_hcho_density,0.037,2024-08-11T07:10:48.235Z
sensor.xiaomi_va3_a62c_hcho_density,0.038,2024-08-11T07:15:48.353Z
sensor.xiaomi_va3_a62c_hcho_density,0.036,2024-08-11T07:20:48.358Z
sensor.xiaomi_va3_a62c_hcho_density,0.037,2024-08-11T07:25:48.566Z
sensor.xiaomi_va3_a62c_hcho_density,0.039,2024-08-11T07:30:48.582Z
sensor.xiaomi_va3_a62c_hcho_density,0.034,2024-08-11T07:35:48.342Z
sensor.xiaomi_va3_a62c_hcho_density,0.038,2024-08-11T07:38:48.493Z
sensor.xiaomi_va3_a62c_hcho_density,0.037,2024-08-11T07:39:18.418Z
sensor.xiaomi_va3_a62c_hcho_density,0.038,2024-08-11T07:40:48.501Z
sensor.xiaomi_va3_a62c_hcho_density,0.037,2024-08-11T07:41:18.391Z
sensor.xiaomi_va3_a62c_hcho_density,0.038,2024-08-11T07:42:48.493Z
sensor.xiaomi_va3_a62c_hcho_density,0.037,2024-08-11T07:43:18.368Z
sensor.xiaomi_va3_a62c_hcho_density,0.038,2024-08-11T07:43:48.392Z
sensor.xiaomi_va3_a62c_hcho_density,0.037,2024-08-11T07:48:48.563Z
sensor.xiaomi_va3_a62c_hcho_density,0.036,2024-08-11T07:58:48.445Z
sensor.xiaomi_va3_a62c_hcho_density,0.034,2024-08-11T08:03:48.585Z
sensor.xiaomi_va3_a62c_hcho_density,0.037,2024-08-11T08:08:48.755Z
sensor.xiaomi_va3_a62c_hcho_density,0.04,2024-08-11T08:13:48.686Z
sensor.xiaomi_va3_a62c_hcho_density,0.037,2024-08-11T08:18:48.596Z
sensor.xiaomi_va3_a62c_hcho_density,0.039,2024-08-11T08:23:48.717Z
sensor.xiaomi_va3_a62c_hcho_density,0.037,2024-08-11T08:28:48.828Z
sensor.xiaomi_va3_a62c_hcho_density,0.04,2024-08-11T08:38:48.918Z
sensor.xiaomi_va3_a62c_hcho_density,0.037,2024-08-11T08:43:48.658Z
sensor.xiaomi_va3_a62c_hcho_density,0.038,2024-08-11T08:48:48.830Z
sensor.xiaomi_va3_a62c_hcho_density,0.037,2024-08-11T08:53:48.932Z
sensor.xiaomi_va3_a62c_hcho_density,0.036,2024-08-11T08:58:48.816Z
sensor.xiaomi_va3_a62c_hcho_density,0.037,2024-08-11T09:03:49.013Z
sensor.xiaomi_va3_a62c_hcho_density,0.035,2024-08-11T09:13:48.820Z
sensor.xiaomi_va3_a62c_hcho_density,0.04,2024-08-11T09:21:48.836Z
sensor.xiaomi_va3_a62c_hcho_density,0.038,2024-08-11T09:26:48.825Z
sensor.xiaomi_va3_a62c_hcho_density,0.037,2024-08-11T09:31:48.962Z
sensor.xiaomi_va3_a62c_hcho_density,0.034,2024-08-11T09:36:48.886Z
sensor.xiaomi_va3_a62c_hcho_density,0.037,2024-08-11T09:41:49.021Z
sensor.xiaomi_va3_a62c_hcho_density,0.032,2024-08-11T09:45:18.992Z
sensor.xiaomi_va3_a62c_hcho_density,0.03,2024-08-11T09:50:18.888Z
sensor.xiaomi_va3_a62c_hcho_density,0.032,2024-08-11T09:55:19.063Z
sensor.xiaomi_va3_a62c_hcho_density,0.037,2024-08-11T09:59:19.099Z
sensor.xiaomi_va3_a62c_hcho_density,0.039,2024-08-11T10:04:19.002Z
sensor.xiaomi_va3_a62c_hcho_density,0.041,2024-08-11T10:09:19.111Z
sensor.xiaomi_va3_a62c_hcho_density,0.067,2024-08-11T10:11:19.110Z
sensor.xiaomi_va3_a62c_hcho_density,0.042,2024-08-11T10:11:49.122Z
sensor.xiaomi_va3_a62c_hcho_density,0.041,2024-08-11T10:16:49.002Z
sensor.xiaomi_va3_a62c_hcho_density,0.04,2024-08-11T10:21:48.920Z
sensor.xiaomi_va3_a62c_hcho_density,0.041,2024-08-11T10:26:49.031Z
sensor.xiaomi_va3_a62c_hcho_density,0.043,2024-08-11T10:31:48.950Z
sensor.xiaomi_va3_a62c_hcho_density,0.042,2024-08-11T10:32:18.973Z
sensor.xiaomi_va3_a62c_hcho_density,0.067,2024-08-11T10:32:48.990Z
sensor.xiaomi_va3_a62c_hcho_density,0.052,2024-08-11T10:35:18.989Z
sensor.xiaomi_va3_a62c_hcho_density,0.042,2024-08-11T10:35:49.097Z
sensor.xiaomi_va3_a62c_hcho_density,0.067,2024-08-11T10:36:18.887Z
sensor.xiaomi_va3_a62c_hcho_density,0.057,2024-08-11T10:36:48.995Z
sensor.xiaomi_va3_a62c_hcho_density,0.045,2024-08-11T10:37:19.164Z
sensor.xiaomi_va3_a62c_hcho_density,0.04,2024-08-11T10:41:49.013Z
sensor.xiaomi_va3_a62c_hcho_density,0.041,2024-08-11T10:46:49.122Z
sensor.xiaomi_va3_a62c_hcho_density,0.04,2024-08-11T10:56:48.929Z
sensor.xiaomi_va3_a62c_hcho_density,0.041,2024-08-11T11:01:49.067Z
sensor.xiaomi_va3_a62c_hcho_density,0.042,2024-08-11T11:05:19.081Z
sensor.xiaomi_va3_a62c_hcho_density,0.041,2024-08-11T11:05:49.017Z
sensor.xiaomi_va3_a62c_hcho_density,0.042,2024-08-11T11:06:19.126Z
sensor.xiaomi_va3_a62c_hcho_density,0.04,2024-08-11T11:06:49.001Z
sensor.xiaomi_va3_a62c_hcho_density,0.041,2024-08-11T11:07:19.116Z
sensor.xiaomi_va3_a62c_hcho_density,0.04,2024-08-11T11:08:19.116Z
sensor.xiaomi_va3_a62c_hcho_density,0.042,2024-08-11T11:09:19.138Z
sensor.xiaomi_va3_a62c_hcho_density,0.041,2024-08-11T11:14:49.087Z
sensor.xiaomi_va3_a62c_hcho_density,0.042,2024-08-11T11:19:49.269Z
sensor.xiaomi_va3_a62c_hcho_density,0.067,2024-08-11T11:29:19.066Z
sensor.xiaomi_va3_a62c_hcho_density,0.052,2024-08-11T11:30:19.186Z
sensor.xiaomi_va3_a62c_hcho_density,0.042,2024-08-11T11:30:49.304Z
sensor.xiaomi_va3_a62c_hcho_density,0.041,2024-08-11T11:35:49.154Z
sensor.xiaomi_va3_a62c_hcho_density,0.042,2024-08-11T11:40:49.104Z
sensor.xiaomi_va3_a62c_hcho_density,0.041,2024-08-11T11:41:49.275Z
sensor.xiaomi_va3_a62c_hcho_density,0.042,2024-08-11T11:42:49.290Z
sensor.xiaomi_va3_a62c_hcho_density,0.04,2024-08-11T11:43:49.334Z
sensor.xiaomi_va3_a62c_hcho_density,0.041,2024-08-11T11:44:19.218Z
sensor.xiaomi_va3_a62c_hcho_density,0.042,2024-08-11T11:45:19.218Z
sensor.xiaomi_va3_a62c_hcho_density,0.04,2024-08-11T11:45:49.321Z
sensor.xiaomi_va3_a62c_hcho_density,0.041,2024-08-11T11:46:19.214Z
sensor.xiaomi_va3_a62c_hcho_density,0.042,2024-08-11T11:51:49.236Z
sensor.xiaomi_va3_a62c_hcho_density,0.041,2024-08-11T11:56:49.333Z
sensor.xiaomi_va3_a62c_hcho_density,0.042,2024-08-11T12:11:49.274Z
sensor.xiaomi_va3_a62c_hcho_density,0.041,2024-08-11T12:21:49.325Z
sensor.xiaomi_va3_a62c_hcho_density,0.058,2024-08-11T12:31:49.434Z
sensor.xiaomi_va3_a62c_hcho_density,0.065,2024-08-11T12:32:19.288Z
sensor.xiaomi_va3_a62c_hcho_density,0.067,2024-08-11T12:37:19.437Z
sensor.xiaomi_va3_a62c_hcho_density,0.069,2024-08-11T12:47:19.490Z
sensor.xiaomi_va3_a62c_hcho_density,0.068,2024-08-11T12:52:19.349Z
sensor.xiaomi_va3_a62c_hcho_density,0.069,2024-08-11T13:02:19.373Z
sensor.xiaomi_va3_a62c_hcho_density,0.07,2024-08-11T13:17:19.426Z
sensor.xiaomi_va3_a62c_hcho_density,0.069,2024-08-11T13:27:19.643Z
sensor.xiaomi_va3_a62c_hcho_density,0.07,2024-08-11T13:32:19.535Z
sensor.xiaomi_va3_a62c_hcho_density,0.071,2024-08-11T13:37:19.484Z
sensor.xiaomi_va3_a62c_hcho_density,0.07,2024-08-11T13:47:19.480Z
sensor.xiaomi_va3_a62c_hcho_density,0.071,2024-08-11T13:57:19.730Z
sensor.xiaomi_va3_a62c_hcho_density,0.072,2024-08-11T14:02:19.616Z
sensor.xiaomi_va3_a62c_hcho_density,0.074,2024-08-11T14:07:19.533Z
sensor.xiaomi_va3_a62c_hcho_density,0.073,2024-08-11T14:12:19.638Z
sensor.xiaomi_va3_a62c_hcho_density,0.071,2024-08-11T14:22:19.675Z
sensor.xiaomi_va3_a62c_hcho_density,0.073,2024-08-11T14:27:19.803Z
sensor.xiaomi_va3_a62c_hcho_density,0.071,2024-08-11T14:37:19.652Z
sensor.xiaomi_va3_a62c_hcho_density,0.073,2024-08-11T14:42:19.738Z
sensor.xiaomi_va3_a62c_hcho_density,0.074,2024-08-11T14:47:19.883Z
sensor.xiaomi_va3_a62c_hcho_density,0.075,2024-08-11T14:57:19.727Z
sensor.xiaomi_va3_a62c_hcho_density,0.076,2024-08-11T15:07:19.769Z
sensor.xiaomi_va3_a62c_hcho_density,0.075,2024-08-11T15:12:19.646Z
sensor.xiaomi_va3_a62c_hcho_density,0.074,2024-08-11T15:22:19.694Z
sensor.xiaomi_va3_a62c_hcho_density,0.075,2024-08-11T15:37:19.877Z
sensor.xiaomi_va3_a62c_hcho_density,0.074,2024-08-11T15:42:19.775Z
sensor.xiaomi_va3_a62c_hcho_density,0.075,2024-08-11T15:57:19.912Z
sensor.xiaomi_va3_a62c_hcho_density,0.074,2024-08-11T16:02:19.890Z
sensor.xiaomi_va3_a62c_hcho_density,0.073,2024-08-11T16:27:19.827Z
sensor.xiaomi_va3_a62c_hcho_density,0.074,2024-08-11T16:32:19.965Z
sensor.xiaomi_va3_a62c_hcho_density,0.073,2024-08-11T16:42:19.992Z
sensor.xiaomi_va3_a62c_hcho_density,0.074,2024-08-11T16:52:20.025Z
sensor.xiaomi_va3_a62c_hcho_density,0.073,2024-08-11T16:57:20.147Z
sensor.xiaomi_va3_a62c_hcho_density,0.074,2024-08-11T17:07:20.192Z
sensor.xiaomi_va3_a62c_hcho_density,0.073,2024-08-11T17:12:20.106Z
sensor.xiaomi_va3_a62c_hcho_density,0.071,2024-08-11T17:27:20.248Z
sensor.xiaomi_va3_a62c_hcho_density,0.073,2024-08-11T17:32:20.166Z
sensor.xiaomi_va3_a62c_hcho_density,0.071,2024-08-11T17:57:20.128Z
sensor.xiaomi_va3_a62c_hcho_density,0.073,2024-08-11T18:12:20.295Z
sensor.xiaomi_va3_a62c_hcho_density,0.072,2024-08-11T18:17:20.175Z
sensor.xiaomi_va3_a62c_hcho_density,0.071,2024-08-11T18:22:20.316Z
sensor.xiaomi_va3_a62c_hcho_density,0.073,2024-08-11T18:37:20.235Z
sensor.xiaomi_va3_a62c_hcho_density,0.071,2024-08-11T18:42:20.374Z
sensor.xiaomi_va3_a62c_hcho_density,0.073,2024-08-11T18:57:20.294Z
sensor.xiaomi_va3_a62c_hcho_density,0.07,2024-08-11T19:07:20.319Z
sensor.xiaomi_va3_a62c_hcho_density,0.065,2024-08-11T19:15:50.559Z
sensor.xiaomi_va3_a62c_hcho_density,0.068,2024-08-11T19:21:20.393Z
sensor.xiaomi_va3_a62c_hcho_density,0.065,2024-08-11T19:26:20.473Z
sensor.xiaomi_va3_a62c_hcho_density,0.055,2024-08-11T19:26:50.541Z
sensor.xiaomi_va3_a62c_hcho_density,0.052,2024-08-11T19:27:50.432Z
sensor.xiaomi_va3_a62c_hcho_density,0.053,2024-08-11T19:28:20.332Z
sensor.xiaomi_va3_a62c_hcho_density,0.043,2024-08-11T19:28:50.338Z
sensor.xiaomi_va3_a62c_hcho_density,0.044,2024-08-11T19:29:20.450Z
sensor.xiaomi_va3_a62c_hcho_density,0.049,2024-08-11T19:29:50.418Z
sensor.xiaomi_va3_a62c_hcho_density,0.047,2024-08-11T19:30:20.440Z
sensor.xiaomi_va3_a62c_hcho_density,0.046,2024-08-11T19:31:20.470Z
sensor.xiaomi_va3_a62c_hcho_density,0.042,2024-08-11T19:33:50.539Z
sensor.xiaomi_va3_a62c_hcho_density,0.041,2024-08-11T19:38:50.693Z
sensor.xiaomi_va3_a62c_hcho_density,0.043,2024-08-11T19:43:50.348Z
sensor.xiaomi_va3_a62c_hcho_density,0.042,2024-08-11T19:53:50.609Z
sensor.xiaomi_va3_a62c_hcho_density,0.043,2024-08-11T19:58:50.543Z
sensor.xiaomi_va3_a62c_hcho_density,0.042,2024-08-11T20:03:50.654Z
sensor.xiaomi_va3_a62c_hcho_density,0.041,2024-08-11T20:08:50.576Z
sensor.xiaomi_va3_a62c_hcho_density,0.042,2024-08-11T20:13:50.744Z
sensor.xiaomi_va3_a62c_hcho_density,0.041,2024-08-11T20:18:50.890Z
sensor.xiaomi_va3_a62c_hcho_density,0.042,2024-08-11T20:48:50.731Z
sensor.xiaomi_va3_a62c_hcho_density,0.041,2024-08-11T20:53:50.629Z
sensor.xiaomi_va3_a62c_hcho_density,0.042,2024-08-11T20:58:50.775Z
sensor.xiaomi_va3_a62c_hcho_density,0.041,2024-08-11T21:03:50.677Z
sensor.xiaomi_va3_a62c_hcho_density,0.063,2024-08-11T21:08:20.650Z
sensor.xiaomi_va3_a62c_hcho_density,0.068,2024-08-11T21:08:50.760Z
sensor.xiaomi_va3_a62c_hcho_density,0.069,2024-08-11T21:13:50.892Z
sensor.xiaomi_va3_a62c_hcho_density,0.071,2024-08-11T21:18:51.014Z
sensor.xiaomi_va3_a62c_hcho_density,0.073,2024-08-11T21:23:50.682Z
sensor.xiaomi_va3_a62c_hcho_density,0.074,2024-08-11T21:28:50.826Z
sensor.xiaomi_va3_a62c_hcho_density,0.076,2024-08-11T21:33:50.713Z
sensor.xiaomi_va3_a62c_hcho_density,0.079,2024-08-11T21:38:50.882Z
sensor.xiaomi_va3_a62c_hcho_density,0.081,2024-08-11T21:43:50.744Z
sensor.xiaomi_va3_a62c_hcho_density,0.077,2024-08-11T21:48:50.733Z
sensor.xiaomi_va3_a62c_hcho_density,0.076,2024-08-11T21:58:50.763Z
sensor.xiaomi_va3_a62c_hcho_density,0.074,2024-08-11T22:03:50.835Z
sensor.xiaomi_va3_a62c_hcho_density,0.071,2024-08-11T22:08:50.847Z
sensor.xiaomi_va3_a62c_hcho_density,0.075,2024-08-11T22:13:50.930Z
sensor.xiaomi_va3_a62c_hcho_density,0.073,2024-08-11T22:18:50.882Z
sensor.xiaomi_va3_a62c_hcho_density,0.074,2024-08-11T22:28:50.911Z
sensor.xiaomi_va3_a62c_hcho_density,0.076,2024-08-11T22:43:50.904Z
sensor.xiaomi_va3_a62c_hcho_density,0.077,2024-08-11T22:52:21.244Z
sensor.xiaomi_va3_a62c_hcho_density,0.076,2024-08-11T22:52:51.295Z
sensor.xiaomi_va3_a62c_hcho_density,0.075,2024-08-11T22:53:51.165Z
sensor.xiaomi_va3_a62c_hcho_density,0.074,2024-08-11T22:54:22.104Z
sensor.xiaomi_va3_a62c_hcho_density,0.071,2024-08-11T23:00:21.216Z
sensor.xiaomi_va3_a62c_hcho_density,0.07,2024-08-11T23:01:21.105Z
sensor.xiaomi_va3_a62c_hcho_density,0.069,2024-08-11T23:10:21.103Z
sensor.xiaomi_va3_a62c_hcho_density,0.058,2024-08-11T23:15:21.094Z
sensor.xiaomi_va3_a62c_hcho_density,0.06,2024-08-11T23:15:51.182Z
sensor.xiaomi_va3_a62c_hcho_density,0.066,2024-08-11T23:16:21.277Z
sensor.xiaomi_va3_a62c_hcho_density,0.05,2024-08-11T23:16:51.039Z
sensor.xiaomi_va3_a62c_hcho_density,0.045,2024-08-11T23:17:21.063Z
sensor.xiaomi_va3_a62c_hcho_density,0.043,2024-08-11T23:22:21.172Z
sensor.xiaomi_va3_a62c_hcho_density,0.041,2024-08-11T23:29:51.072Z
sensor.xiaomi_va3_a62c_hcho_density,0.042,2024-08-11T23:30:21.082Z
sensor.xiaomi_va3_a62c_hcho_density,0.041,2024-08-11T23:32:21.111Z
sensor.xiaomi_va3_a62c_hcho_density,0.04,2024-08-11T23:32:51.192Z
sensor.xiaomi_va3_a62c_hcho_density,0.042,2024-08-11T23:33:21.082Z
sensor.xiaomi_va3_a62c_hcho_density,0.041,2024-08-11T23:34:21.091Z
sensor.xiaomi_va3_a62c_hcho_density,0.04,2024-08-11T23:39:21.204Z
sensor.xiaomi_va3_a62c_hcho_density,0.041,2024-08-11T23:44:21.094Z
sensor.xiaomi_va3_a62c_hcho_density,0.042,2024-08-11T23:52:51.054Z
sensor.xiaomi_va3_a62c_hcho_density,0.041,2024-08-11T23:54:21.144Z
sensor.xiaomi_va3_a62c_hcho_density,0.042,2024-08-11T23:54:51.025Z
sensor.xiaomi_va3_a62c_hcho_density,0.043,2024-08-11T23:56:21.124Z
sensor.xiaomi_va3_a62c_hcho_density,0.042,2024-08-12T00:02:21.347Z
sensor.xiaomi_va3_a62c_hcho_density,0.043,2024-08-12T00:12:21.135Z
sensor.xiaomi_va3_a62c_hcho_density,0.038,2024-08-12T00:20:21.201Z
sensor.xiaomi_va3_a62c_hcho_density,0.033,2024-08-12T00:22:21.231Z
sensor.xiaomi_va3_a62c_hcho_density,0.036,2024-08-12T00:27:21.147Z
sensor.xiaomi_va3_a62c_hcho_density,0.034,2024-08-12T00:32:21.073Z
sensor.xiaomi_va3_a62c_hcho_density,0.033,2024-08-12T00:46:51.210Z
sensor.xiaomi_va3_a62c_hcho_density,0.032,2024-08-12T00:51:51.190Z
sensor.xiaomi_va3_a62c_hcho_density,0.034,2024-08-12T00:52:21.283Z
sensor.xiaomi_va3_a62c_hcho_density,0.033,2024-08-12T00:53:21.282Z
sensor.xiaomi_va3_a62c_hcho_density,0.034,2024-08-12T00:54:21.265Z
sensor.xiaomi_va3_a62c_hcho_density,0.033,2024-08-12T00:54:51.175Z
sensor.xiaomi_va3_a62c_hcho_density,0.034,2024-08-12T00:55:21.255Z
sensor.xiaomi_va3_a62c_hcho_density,0.033,2024-08-12T01:00:51.391Z
sensor.xiaomi_va3_a62c_hcho_density,0.034,2024-08-12T01:05:51.315Z
sensor.xiaomi_va3_a62c_hcho_density,0.035,2024-08-12T01:10:51.208Z
sensor.xiaomi_va3_a62c_hcho_density,0.032,2024-08-12T01:15:51.348Z
sensor.xiaomi_va3_a62c_hcho_density,0.034,2024-08-12T01:20:51.240Z
sensor.xiaomi_va3_a62c_hcho_density,0.039,2024-08-12T01:23:51.201Z
sensor.xiaomi_va3_a62c_hcho_density,0.036,2024-08-12T01:28:51.317Z
sensor.xiaomi_va3_a62c_hcho_density,0.038,2024-08-12T01:33:51.323Z
sensor.xiaomi_va3_a62c_hcho_density,0.05,2024-08-12T01:34:21.224Z
sensor.xiaomi_va3_a62c_hcho_density,0.07,2024-08-12T01:34:51.454Z
sensor.xiaomi_va3_a62c_hcho_density,0.074,2024-08-12T01:39:51.483Z
sensor.xiaomi_va3_a62c_hcho_density,0.069,2024-08-12T01:41:51.320Z
sensor.xiaomi_va3_a62c_hcho_density,0.042,2024-08-12T01:42:21.371Z
sensor.xiaomi_va3_a62c_hcho_density,0.041,2024-08-12T01:47:21.330Z
sensor.xiaomi_va3_a62c_hcho_density,0.04,2024-08-12T01:57:21.352Z
sensor.xiaomi_va3_a62c_hcho_density,0.042,2024-08-12T02:02:21.470Z
sensor.xiaomi_va3_a62c_hcho_density,0.043,2024-08-12T02:03:21.380Z
sensor.xiaomi_va3_a62c_hcho_density,0.038,2024-08-12T02:05:21.472Z
sensor.xiaomi_va3_a62c_hcho_density,0.041,2024-08-12T02:20:21.380Z
sensor.xiaomi_va3_a62c_hcho_density,0.067,2024-08-12T02:22:51.503Z
sensor.xiaomi_va3_a62c_hcho_density,0.042,2024-08-12T02:23:21.502Z
sensor.xiaomi_va3_a62c_hcho_density,0.041,2024-08-12T02:28:21.409Z
sensor.xiaomi_va3_a62c_hcho_density,0.065,2024-08-12T02:31:21.462Z
sensor.xiaomi_va3_a62c_hcho_density,0.045,2024-08-12T02:31:51.432Z
sensor.xiaomi_va3_a62c_hcho_density,0.04,2024-08-12T02:34:21.720Z
sensor.xiaomi_va3_a62c_hcho_density,0.047,2024-08-12T02:42:51.490Z
sensor.xiaomi_va3_a62c_hcho_density,0.067,2024-08-12T02:43:21.538Z
sensor.xiaomi_va3_a62c_hcho_density,0.042,2024-08-12T02:43:51.555Z
sensor.xiaomi_va3_a62c_hcho_density,0.067,2024-08-12T02:44:21.391Z
sensor.xiaomi_va3_a62c_hcho_density,0.042,2024-08-12T02:44:51.435Z
sensor.xiaomi_va3_a62c_hcho_density,0.041,2024-08-12T02:47:21.386Z
sensor.xiaomi_va3_a62c_hcho_density,0.067,2024-08-12T02:48:21.618Z
sensor.xiaomi_va3_a62c_hcho_density,0.068,2024-08-12T02:48:51.295Z
sensor.xiaomi_va3_a62c_hcho_density,0.039,2024-08-12T02:50:21.596Z
sensor.xiaomi_va3_a62c_hcho_density,0.04,2024-08-12T02:51:21.408Z
sensor.xiaomi_va3_a62c_hcho_density,0.041,2024-08-12T02:51:51.536Z
sensor.xiaomi_va3_a62c_hcho_density,0.065,2024-08-12T02:52:21.456Z
sensor.xiaomi_va3_a62c_hcho_density,0.043,2024-08-12T02:52:51.439Z
sensor.xiaomi_va3_a62c_hcho_density,0.038,2024-08-12T02:55:21.499Z
sensor.xiaomi_va3_a62c_hcho_density,0.043,2024-08-12T02:57:51.546Z
sensor.xiaomi_va3_a62c_hcho_density,0.065,2024-08-12T02:58:21.506Z
sensor.xiaomi_va3_a62c_hcho_density,0.044,2024-08-12T02:59:21.569Z
sensor.xiaomi_va3_a62c_hcho_density,0.039,2024-08-12T03:01:21.547Z
sensor.xiaomi_va3_a62c_hcho_density,0.065,2024-08-12T03:05:21.607Z
sensor.xiaomi_va3_a62c_hcho_density,0.044,2024-08-12T03:07:21.596Z
sensor.xiaomi_va3_a62c_hcho_density,0.039,2024-08-12T03:08:21.465Z
sensor.xiaomi_va3_a62c_hcho_density,0.038,2024-08-12T03:10:51.664Z
sensor.xiaomi_va3_a62c_hcho_density,0.04,2024-08-12T03:11:21.586Z
sensor.xiaomi_va3_a62c_hcho_density,0.042,2024-08-12T03:12:21.605Z
sensor.xiaomi_va3_a62c_hcho_density,0.039,2024-08-12T03:12:51.491Z
sensor.xiaomi_va3_a62c_hcho_density,0.041,2024-08-12T03:18:21.496Z
sensor.xiaomi_va3_a62c_hcho_density,0.053,2024-08-12T03:21:21.728Z
sensor.xiaomi_va3_a62c_hcho_density,0.043,2024-08-12T03:21:51.445Z
sensor.xiaomi_va3_a62c_hcho_density,0.065,2024-08-12T03:23:21.584Z
sensor.xiaomi_va3_a62c_hcho_density,0.044,2024-08-12T03:23:51.567Z
sensor.xiaomi_va3_a62c_hcho_density,0.041,2024-08-12T03:24:21.476Z
